,product_id,ordered_at,quantity_ordered,old_price,new_price,updated_at
345,4085861,2018-09-18 06:53:00,1,60000,53500,2018-09-11 08:51:00
346,4085861,2018-09-18 06:53:00,1,62500,58000,2018-09-15 03:51:00
347,4085861,2018-09-18 06:53:00,1,67000,62500,2018-09-13 06:43:00
348,4085861,2018-09-18 06:47:00,1,53500,52000,2018-09-17 22:59:00
349,4085861,2018-09-18 06:47:00,1,53500,67000,2018-09-12 03:51:00
350,4085861,2018-09-18 06:47:00,1,58000,53500,2018-09-17 03:35:00
351,4085861,2018-09-18 06:47:00,1,60000,53500,2018-09-11 08:51:00
352,4085861,2018-09-18 06:47:00,1,62500,58000,2018-09-15 03:51:00
353,4085861,2018-09-18 06:47:00,1,67000,62500,2018-09-13 06:43:00
354,4085861,2018-09-18 08:29:00,1,53500,52000,2018-09-17 22:59:00
355,4085861,2018-09-18 08:29:00,1,53500,67000,2018-09-12 03:51:00
356,4085861,2018-09-18 08:29:00,1,58000,53500,2018-09-17 03:35:00
357,4085861,2018-09-18 08:29:00,1,60000,53500,2018-09-11 08:51:00
358,4085861,2018-09-18 08:29:00,1,62500,58000,2018-09-15 03:51:00
359,4085861,2018-09-18 08:29:00,1,67000,62500,2018-09-13 06:43:00
360,4085861,2018-09-18 10:17:00,1,53500,52000,2018-09-17 22:59:00
361,4085861,2018-09-18 10:17:00,1,53500,67000,2018-09-12 03:51:00
362,4085861,2018-09-18 10:17:00,1,58000,53500,2018-09-17 03:35:00
363,4085861,2018-09-18 10:17:00,1,60000,53500,2018-09-11 08:51:00
364,4085861,2018-09-18 10:17:00,1,62500,58000,2018-09-15 03:51:00
365,4085861,2018-09-18 10:17:00,1,67000,62500,2018-09-13 06:43:00
366,4085861,2018-09-18 15:25:00,1,53500,52000,2018-09-17 22:59:00
367,4085861,2018-09-18 15:25:00,1,53500,67000,2018-09-12 03:51:00
368,4085861,2018-09-18 15:25:00,1,58000,53500,2018-09-17 03:35:00
369,4085861,2018-09-18 15:25:00,1,60000,53500,2018-09-11 08:51:00
370,4085861,2018-09-18 15:25:00,1,62500,58000,2018-09-15 03:51:00
371,4085861,2018-09-18 15:25:00,1,67000,62500,2018-09-13 06:43:00
372,4085861,2018-09-18 12:24:00,1,53500,52000,2018-09-17 22:59:00
373,4085861,2018-09-18 12:24:00,1,53500,67000,2018-09-12 03:51:00
374,4085861,2018-09-18 12:24:00,1,58000,53500,2018-09-17 03:35:00
375,4085861,2018-09-18 12:24:00,1,60000,53500,2018-09-11 08:51:00
376,4085861,2018-09-18 12:24:00,1,62500,58000,2018-09-15 03:51:00
377,4085861,2018-09-18 12:24:00,1,67000,62500,2018-09-13 06:43:00
378,4085861,2018-09-18 07:01:00,1,53500,52000,2018-09-17 22:59:00
379,4085861,2018-09-18 07:01:00,1,53500,67000,2018-09-12 03:51:00
380,4085861,2018-09-18 07:01:00,1,58000,53500,2018-09-17 03:35:00
381,4085861,2018-09-18 07:01:00,1,60000,53500,2018-09-11 08:51:00
382,4085861,2018-09-18 07:01:00,1,62500,58000,2018-09-15 03:51:00
383,4085861,2018-09-18 07:01:00,1,67000,62500,2018-09-13 06:43:00
384,4085861,2018-09-18 18:52:00,1,53500,52000,2018-09-17 22:59:00
385,4085861,2018-09-18 18:52:00,1,53500,67000,2018-09-12 03:51:00
386,4085861,2018-09-18 18:52:00,1,58000,53500,2018-09-17 03:35:00
387,4085861,2018-09-18 18:52:00,1,60000,53500,2018-09-11 08:51:00
388,4085861,2018-09-18 18:52:00,1,62500,58000,2018-09-15 03:51:00
389,4085861,2018-09-18 18:52:00,1,67000,62500,2018-09-13 06:43:00
390,4085861,2018-09-18 10:34:00,1,53500,52000,2018-09-17 22:59:00
391,4085861,2018-09-18 10:34:00,1,53500,67000,2018-09-12 03:51:00
392,4085861,2018-09-18 10:34:00,1,58000,53500,2018-09-17 03:35:00
393,4085861,2018-09-18 10:34:00,1,60000,53500,2018-09-11 08:51:00
394,4085861,2018-09-18 10:34:00,1,62500,58000,2018-09-15 03:51:00
395,4085861,2018-09-18 10:34:00,1,67000,62500,2018-09-13 06:43:00
396,4085861,2018-09-18 20:43:00,1,53500,52000,2018-09-17 22:59:00
397,4085861,2018-09-18 20:43:00,1,53500,67000,2018-09-12 03:51:00
398,4085861,2018-09-18 20:43:00,1,58000,53500,2018-09-17 03:35:00
399,4085861,2018-09-18 20:43:00,1,60000,53500,2018-09-11 08:51:00
400,4085861,2018-09-18 20:43:00,1,62500,58000,2018-09-15 03:51:00
401,4085861,2018-09-18 20:43:00,1,67000,62500,2018-09-13 06:43:00
402,4085861,2018-09-18 14:46:00,1,53500,52000,2018-09-17 22:59:00
403,4085861,2018-09-18 14:46:00,1,53500,67000,2018-09-12 03:51:00
404,4085861,2018-09-18 14:46:00,1,58000,53500,2018-09-17 03:35:00
405,4085861,2018-09-18 14:46:00,1,60000,53500,2018-09-11 08:51:00
406,4085861,2018-09-18 14:46:00,1,62500,58000,2018-09-15 03:51:00
407,4085861,2018-09-18 14:46:00,1,67000,62500,2018-09-13 06:43:00
408,4085861,2018-09-18 20:54:00,1,53500,52000,2018-09-17 22:59:00
409,4085861,2018-09-18 20:54:00,1,53500,67000,2018-09-12 03:51:00
410,4085861,2018-09-18 20:54:00,1,58000,53500,2018-09-17 03:35:00
411,4085861,2018-09-18 20:54:00,1,60000,53500,2018-09-11 08:51:00
412,4085861,2018-09-18 20:54:00,1,62500,58000,2018-09-15 03:51:00
413,4085861,2018-09-18 20:54:00,1,67000,62500,2018-09-13 06:43:00
414,4085861,2018-09-18 10:21:00,1,53500,52000,2018-09-17 22:59:00
415,4085861,2018-09-18 10:21:00,1,53500,67000,2018-09-12 03:51:00
416,4085861,2018-09-18 10:21:00,1,58000,53500,2018-09-17 03:35:00
417,4085861,2018-09-18 10:21:00,1,60000,53500,2018-09-11 08:51:00
418,4085861,2018-09-18 10:21:00,1,62500,58000,2018-09-15 03:51:00
419,4085861,2018-09-18 10:21:00,1,67000,62500,2018-09-13 06:43:00
420,4085861,2018-09-18 10:28:00,1,53500,52000,2018-09-17 22:59:00
421,4085861,2018-09-18 10:28:00,1,53500,67000,2018-09-12 03:51:00
422,4085861,2018-09-18 10:28:00,1,58000,53500,2018-09-17 03:35:00
423,4085861,2018-09-18 10:28:00,1,60000,53500,2018-09-11 08:51:00
424,4085861,2018-09-18 10:28:00,1,62500,58000,2018-09-15 03:51:00
425,4085861,2018-09-18 10:28:00,1,67000,62500,2018-09-13 06:43:00
426,4085861,2018-09-18 15:52:00,1,53500,52000,2018-09-17 22:59:00
427,4085861,2018-09-18 15:52:00,1,53500,67000,2018-09-12 03:51:00
428,4085861,2018-09-18 15:52:00,1,58000,53500,2018-09-17 03:35:00
429,4085861,2018-09-18 15:52:00,1,60000,53500,2018-09-11 08:51:00
430,4085861,2018-09-18 15:52:00,1,62500,58000,2018-09-15 03:51:00
431,4085861,2018-09-18 15:52:00,1,67000,62500,2018-09-13 06:43:00
432,4085861,2018-09-18 15:56:00,1,53500,52000,2018-09-17 22:59:00
433,4085861,2018-09-18 15:56:00,1,53500,67000,2018-09-12 03:51:00
434,4085861,2018-09-18 15:56:00,1,58000,53500,2018-09-17 03:35:00
435,4085861,2018-09-18 15:56:00,1,60000,53500,2018-09-11 08:51:00
436,4085861,2018-09-18 15:56:00,1,62500,58000,2018-09-15 03:51:00
437,4085861,2018-09-18 15:56:00,1,67000,62500,2018-09-13 06:43:00
438,3998909,2018-09-12 08:28:00,1,15500,16500,2018-09-16 05:09:00
439,3998909,2018-09-12 08:28:00,1,17000,15500,2018-09-13 06:43:00
440,3998909,2018-09-12 08:28:00,1,19000,17000,2018-09-10 16:35:00
441,3998909,2018-09-12 19:58:00,1,15500,16500,2018-09-16 05:09:00
442,3998909,2018-09-12 19:58:00,1,17000,15500,2018-09-13 06:43:00
443,3998909,2018-09-12 19:58:00,1,19000,17000,2018-09-10 16:35:00
444,3954203,2018-09-11 01:43:00,1,60000,64000,2018-09-11 11:54:00
445,3954203,2018-09-11 01:43:00,1,60500,57500,2018-09-17 22:59:00
446,3954203,2018-09-11 01:43:00,1,64000,60500,2018-09-15 03:49:00
447,3954203,2018-09-11 01:43:00,1,68800,60000,2018-09-10 16:32:00
448,3954203,2018-09-18 21:26:00,1,60000,64000,2018-09-11 11:54:00
449,3954203,2018-09-18 21:26:00,1,60500,57500,2018-09-17 22:59:00
450,3954203,2018-09-18 21:26:00,1,64000,60500,2018-09-15 03:49:00
451,3954203,2018-09-18 21:26:00,1,68800,60000,2018-09-10 16:32:00
452,4085861,2018-09-17 13:45:00,1,53500,52000,2018-09-17 22:59:00
453,4085861,2018-09-17 13:45:00,1,53500,67000,2018-09-12 03:51:00
454,4085861,2018-09-17 13:45:00,1,58000,53500,2018-09-17 03:35:00
455,4085861,2018-09-17 13:45:00,1,60000,53500,2018-09-11 08:51:00
456,4085861,2018-09-17 13:45:00,1,62500,58000,2018-09-15 03:51:00
457,4085861,2018-09-17 13:45:00,1,67000,62500,2018-09-13 06:43:00
458,4085861,2018-09-17 10:00:00,1,53500,52000,2018-09-17 22:59:00
459,4085861,2018-09-17 10:00:00,1,53500,67000,2018-09-12 03:51:00
460,4085861,2018-09-17 10:00:00,1,58000,53500,2018-09-17 03:35:00
461,4085861,2018-09-17 10:00:00,1,60000,53500,2018-09-11 08:51:00
462,4085861,2018-09-17 10:00:00,1,62500,58000,2018-09-15 03:51:00
463,4085861,2018-09-17 10:00:00,1,67000,62500,2018-09-13 06:43:00
464,4085861,2018-09-11 17:12:00,1,53500,52000,2018-09-17 22:59:00
465,4085861,2018-09-11 17:12:00,1,53500,67000,2018-09-12 03:51:00
466,4085861,2018-09-11 17:12:00,1,58000,53500,2018-09-17 03:35:00
467,4085861,2018-09-11 17:12:00,1,60000,53500,2018-09-11 08:51:00
468,4085861,2018-09-11 17:12:00,1,62500,58000,2018-09-15 03:51:00
469,4085861,2018-09-11 17:12:00,1,67000,62500,2018-09-13 06:43:00
470,4085861,2018-09-17 13:44:00,1,53500,52000,2018-09-17 22:59:00
471,4085861,2018-09-17 13:44:00,1,53500,67000,2018-09-12 03:51:00
472,4085861,2018-09-17 13:44:00,1,58000,53500,2018-09-17 03:35:00
473,4085861,2018-09-17 13:44:00,1,60000,53500,2018-09-11 08:51:00
474,4085861,2018-09-17 13:44:00,1,62500,58000,2018-09-15 03:51:00
475,4085861,2018-09-17 13:44:00,1,67000,62500,2018-09-13 06:43:00
476,4085861,2018-09-17 10:30:00,1,53500,52000,2018-09-17 22:59:00
477,4085861,2018-09-17 10:30:00,1,53500,67000,2018-09-12 03:51:00
478,4085861,2018-09-17 10:30:00,1,58000,53500,2018-09-17 03:35:00
479,4085861,2018-09-17 10:30:00,1,60000,53500,2018-09-11 08:51:00
480,4085861,2018-09-17 10:30:00,1,62500,58000,2018-09-15 03:51:00
481,4085861,2018-09-17 10:30:00,1,67000,62500,2018-09-13 06:43:00
482,4085861,2018-09-12 01:10:00,1,53500,52000,2018-09-17 22:59:00
483,4085861,2018-09-12 01:10:00,1,53500,67000,2018-09-12 03:51:00
484,4085861,2018-09-12 01:10:00,1,58000,53500,2018-09-17 03:35:00
485,4085861,2018-09-12 01:10:00,1,60000,53500,2018-09-11 08:51:00
486,4085861,2018-09-12 01:10:00,1,62500,58000,2018-09-15 03:51:00
487,4085861,2018-09-12 01:10:00,1,67000,62500,2018-09-13 06:43:00
488,4085861,2018-09-17 21:48:00,1,53500,52000,2018-09-17 22:59:00
489,4085861,2018-09-17 21:48:00,1,53500,67000,2018-09-12 03:51:00
490,4085861,2018-09-17 21:48:00,1,58000,53500,2018-09-17 03:35:00
491,4085861,2018-09-17 21:48:00,1,60000,53500,2018-09-11 08:51:00
492,4085861,2018-09-17 21:48:00,1,62500,58000,2018-09-15 03:51:00
493,4085861,2018-09-17 21:48:00,1,67000,62500,2018-09-13 06:43:00
494,4085861,2018-09-17 23:06:00,1,53500,52000,2018-09-17 22:59:00
495,4085861,2018-09-17 23:06:00,1,53500,67000,2018-09-12 03:51:00
496,4085861,2018-09-17 23:06:00,1,58000,53500,2018-09-17 03:35:00
497,4085861,2018-09-17 23:06:00,1,60000,53500,2018-09-11 08:51:00
498,4085861,2018-09-17 23:06:00,1,62500,58000,2018-09-15 03:51:00
499,4085861,2018-09-17 23:06:00,1,67000,62500,2018-09-13 06:43:00
500,4085861,2018-09-17 10:24:00,1,53500,52000,2018-09-17 22:59:00
501,4085861,2018-09-17 10:24:00,1,53500,67000,2018-09-12 03:51:00
502,4085861,2018-09-17 10:24:00,1,58000,53500,2018-09-17 03:35:00
503,4085861,2018-09-17 10:24:00,1,60000,53500,2018-09-11 08:51:00
504,4085861,2018-09-17 10:24:00,1,62500,58000,2018-09-15 03:51:00
505,4085861,2018-09-17 10:24:00,1,67000,62500,2018-09-13 06:43:00
506,4085861,2018-09-11 19:18:00,1,53500,52000,2018-09-17 22:59:00
507,4085861,2018-09-11 19:18:00,1,53500,67000,2018-09-12 03:51:00
508,4085861,2018-09-11 19:18:00,1,58000,53500,2018-09-17 03:35:00
509,4085861,2018-09-11 19:18:00,1,60000,53500,2018-09-11 08:51:00
510,4085861,2018-09-11 19:18:00,1,62500,58000,2018-09-15 03:51:00
511,4085861,2018-09-11 19:18:00,1,67000,62500,2018-09-13 06:43:00
512,4085861,2018-09-11 13:34:00,1,53500,52000,2018-09-17 22:59:00
513,4085861,2018-09-11 13:34:00,1,53500,67000,2018-09-12 03:51:00
514,4085861,2018-09-11 13:34:00,1,58000,53500,2018-09-17 03:35:00
515,4085861,2018-09-11 13:34:00,1,60000,53500,2018-09-11 08:51:00
516,4085861,2018-09-11 13:34:00,1,62500,58000,2018-09-15 03:51:00
517,4085861,2018-09-11 13:34:00,1,67000,62500,2018-09-13 06:43:00
518,4085861,2018-09-17 10:03:00,1,53500,52000,2018-09-17 22:59:00
519,4085861,2018-09-17 10:03:00,1,53500,67000,2018-09-12 03:51:00
520,4085861,2018-09-17 10:03:00,1,58000,53500,2018-09-17 03:35:00
521,4085861,2018-09-17 10:03:00,1,60000,53500,2018-09-11 08:51:00
522,4085861,2018-09-17 10:03:00,1,62500,58000,2018-09-15 03:51:00
523,4085861,2018-09-17 10:03:00,1,67000,62500,2018-09-13 06:43:00
524,4085861,2018-09-11 12:47:00,1,53500,52000,2018-09-17 22:59:00
525,4085861,2018-09-11 12:47:00,1,53500,67000,2018-09-12 03:51:00
526,4085861,2018-09-11 12:47:00,1,58000,53500,2018-09-17 03:35:00
527,4085861,2018-09-11 12:47:00,1,60000,53500,2018-09-11 08:51:00
528,4085861,2018-09-11 12:47:00,1,62500,58000,2018-09-15 03:51:00
529,4085861,2018-09-11 12:47:00,1,67000,62500,2018-09-13 06:43:00
530,4085861,2018-09-17 10:18:00,1,53500,52000,2018-09-17 22:59:00
531,4085861,2018-09-17 10:18:00,1,53500,67000,2018-09-12 03:51:00
532,4085861,2018-09-17 10:18:00,1,58000,53500,2018-09-17 03:35:00
533,4085861,2018-09-17 10:18:00,1,60000,53500,2018-09-11 08:51:00
534,4085861,2018-09-17 10:18:00,1,62500,58000,2018-09-15 03:51:00
535,4085861,2018-09-17 10:18:00,1,67000,62500,2018-09-13 06:43:00
536,4085861,2018-09-11 19:57:00,1,53500,52000,2018-09-17 22:59:00
537,4085861,2018-09-11 19:57:00,1,53500,67000,2018-09-12 03:51:00
538,4085861,2018-09-11 19:57:00,1,58000,53500,2018-09-17 03:35:00
539,4085861,2018-09-11 19:57:00,1,60000,53500,2018-09-11 08:51:00
540,4085861,2018-09-11 19:57:00,1,62500,58000,2018-09-15 03:51:00
541,4085861,2018-09-11 19:57:00,1,67000,62500,2018-09-13 06:43:00
542,4085861,2018-09-17 10:14:00,1,53500,52000,2018-09-17 22:59:00
543,4085861,2018-09-17 10:14:00,1,53500,67000,2018-09-12 03:51:00
544,4085861,2018-09-17 10:14:00,1,58000,53500,2018-09-17 03:35:00
545,4085861,2018-09-17 10:14:00,1,60000,53500,2018-09-11 08:51:00
546,4085861,2018-09-17 10:14:00,1,62500,58000,2018-09-15 03:51:00
547,4085861,2018-09-17 10:14:00,1,67000,62500,2018-09-13 06:43:00
548,4085861,2018-09-11 18:13:00,1,53500,52000,2018-09-17 22:59:00
549,4085861,2018-09-11 18:13:00,1,53500,67000,2018-09-12 03:51:00
550,4085861,2018-09-11 18:13:00,1,58000,53500,2018-09-17 03:35:00
551,4085861,2018-09-11 18:13:00,1,60000,53500,2018-09-11 08:51:00
552,4085861,2018-09-11 18:13:00,1,62500,58000,2018-09-15 03:51:00
553,4085861,2018-09-11 18:13:00,1,67000,62500,2018-09-13 06:43:00
554,4085861,2018-09-17 23:13:00,1,53500,52000,2018-09-17 22:59:00
555,4085861,2018-09-17 23:13:00,1,53500,67000,2018-09-12 03:51:00
556,4085861,2018-09-17 23:13:00,1,58000,53500,2018-09-17 03:35:00
557,4085861,2018-09-17 23:13:00,1,60000,53500,2018-09-11 08:51:00
558,4085861,2018-09-17 23:13:00,1,62500,58000,2018-09-15 03:51:00
559,4085861,2018-09-17 23:13:00,1,67000,62500,2018-09-13 06:43:00
560,4085861,2018-09-17 11:51:00,1,53500,52000,2018-09-17 22:59:00
561,4085861,2018-09-17 11:51:00,1,53500,67000,2018-09-12 03:51:00
562,4085861,2018-09-17 11:51:00,1,58000,53500,2018-09-17 03:35:00
563,4085861,2018-09-17 11:51:00,1,60000,53500,2018-09-11 08:51:00
564,4085861,2018-09-17 11:51:00,1,62500,58000,2018-09-15 03:51:00
565,4085861,2018-09-17 11:51:00,1,67000,62500,2018-09-13 06:43:00
566,4085861,2018-09-11 11:47:00,2,53500,52000,2018-09-17 22:59:00
567,4085861,2018-09-11 11:47:00,2,53500,67000,2018-09-12 03:51:00
568,4085861,2018-09-11 11:47:00,2,58000,53500,2018-09-17 03:35:00
569,4085861,2018-09-11 11:47:00,2,60000,53500,2018-09-11 08:51:00
570,4085861,2018-09-11 11:47:00,2,62500,58000,2018-09-15 03:51:00
571,4085861,2018-09-11 11:47:00,2,67000,62500,2018-09-13 06:43:00
572,4085861,2018-09-11 20:52:00,1,53500,52000,2018-09-17 22:59:00
573,4085861,2018-09-11 20:52:00,1,53500,67000,2018-09-12 03:51:00
574,4085861,2018-09-11 20:52:00,1,58000,53500,2018-09-17 03:35:00
575,4085861,2018-09-11 20:52:00,1,60000,53500,2018-09-11 08:51:00
576,4085861,2018-09-11 20:52:00,1,62500,58000,2018-09-15 03:51:00
577,4085861,2018-09-11 20:52:00,1,67000,62500,2018-09-13 06:43:00
578,4085861,2018-09-17 10:53:00,1,53500,52000,2018-09-17 22:59:00
579,4085861,2018-09-17 10:53:00,1,53500,67000,2018-09-12 03:51:00
580,4085861,2018-09-17 10:53:00,1,58000,53500,2018-09-17 03:35:00
581,4085861,2018-09-17 10:53:00,1,60000,53500,2018-09-11 08:51:00
582,4085861,2018-09-17 10:53:00,1,62500,58000,2018-09-15 03:51:00
583,4085861,2018-09-17 10:53:00,1,67000,62500,2018-09-13 06:43:00
584,4085861,2018-09-17 14:14:00,1,53500,52000,2018-09-17 22:59:00
585,4085861,2018-09-17 14:14:00,1,53500,67000,2018-09-12 03:51:00
586,4085861,2018-09-17 14:14:00,1,58000,53500,2018-09-17 03:35:00
587,4085861,2018-09-17 14:14:00,1,60000,53500,2018-09-11 08:51:00
588,4085861,2018-09-17 14:14:00,1,62500,58000,2018-09-15 03:51:00
589,4085861,2018-09-17 14:14:00,1,67000,62500,2018-09-13 06:43:00
590,4085861,2018-09-17 12:39:00,1,53500,52000,2018-09-17 22:59:00
591,4085861,2018-09-17 12:39:00,1,53500,67000,2018-09-12 03:51:00
592,4085861,2018-09-17 12:39:00,1,58000,53500,2018-09-17 03:35:00
593,4085861,2018-09-17 12:39:00,1,60000,53500,2018-09-11 08:51:00
594,4085861,2018-09-17 12:39:00,1,62500,58000,2018-09-15 03:51:00
595,4085861,2018-09-17 12:39:00,1,67000,62500,2018-09-13 06:43:00
596,4085861,2018-09-11 11:34:00,1,53500,52000,2018-09-17 22:59:00
597,4085861,2018-09-11 11:34:00,1,53500,67000,2018-09-12 03:51:00
598,4085861,2018-09-11 11:34:00,1,58000,53500,2018-09-17 03:35:00
599,4085861,2018-09-11 11:34:00,1,60000,53500,2018-09-11 08:51:00
600,4085861,2018-09-11 11:34:00,1,62500,58000,2018-09-15 03:51:00
601,4085861,2018-09-11 11:34:00,1,67000,62500,2018-09-13 06:43:00
602,4085861,2018-09-11 11:06:00,1,53500,52000,2018-09-17 22:59:00
603,4085861,2018-09-11 11:06:00,1,53500,67000,2018-09-12 03:51:00
604,4085861,2018-09-11 11:06:00,1,58000,53500,2018-09-17 03:35:00
605,4085861,2018-09-11 11:06:00,1,60000,53500,2018-09-11 08:51:00
606,4085861,2018-09-11 11:06:00,1,62500,58000,2018-09-15 03:51:00
607,4085861,2018-09-11 11:06:00,1,67000,62500,2018-09-13 06:43:00
608,4085861,2018-09-11 22:26:00,1,53500,52000,2018-09-17 22:59:00
609,4085861,2018-09-11 22:26:00,1,53500,67000,2018-09-12 03:51:00
610,4085861,2018-09-11 22:26:00,1,58000,53500,2018-09-17 03:35:00
611,4085861,2018-09-11 22:26:00,1,60000,53500,2018-09-11 08:51:00
612,4085861,2018-09-11 22:26:00,1,62500,58000,2018-09-15 03:51:00
613,4085861,2018-09-11 22:26:00,1,67000,62500,2018-09-13 06:43:00
614,4085861,2018-09-17 17:25:00,1,53500,52000,2018-09-17 22:59:00
615,4085861,2018-09-17 17:25:00,1,53500,67000,2018-09-12 03:51:00
616,4085861,2018-09-17 17:25:00,1,58000,53500,2018-09-17 03:35:00
617,4085861,2018-09-17 17:25:00,1,60000,53500,2018-09-11 08:51:00
618,4085861,2018-09-17 17:25:00,1,62500,58000,2018-09-15 03:51:00
619,4085861,2018-09-17 17:25:00,1,67000,62500,2018-09-13 06:43:00
620,4085861,2018-09-11 16:48:00,1,53500,52000,2018-09-17 22:59:00
621,4085861,2018-09-11 16:48:00,1,53500,67000,2018-09-12 03:51:00
622,4085861,2018-09-11 16:48:00,1,58000,53500,2018-09-17 03:35:00
623,4085861,2018-09-11 16:48:00,1,60000,53500,2018-09-11 08:51:00
624,4085861,2018-09-11 16:48:00,1,62500,58000,2018-09-15 03:51:00
625,4085861,2018-09-11 16:48:00,1,67000,62500,2018-09-13 06:43:00
626,4085861,2018-09-17 10:38:00,1,53500,52000,2018-09-17 22:59:00
627,4085861,2018-09-17 10:38:00,1,53500,67000,2018-09-12 03:51:00
628,4085861,2018-09-17 10:38:00,1,58000,53500,2018-09-17 03:35:00
629,4085861,2018-09-17 10:38:00,1,60000,53500,2018-09-11 08:51:00
630,4085861,2018-09-17 10:38:00,1,62500,58000,2018-09-15 03:51:00
631,4085861,2018-09-17 10:38:00,1,67000,62500,2018-09-13 06:43:00
632,4085861,2018-09-17 10:49:00,1,53500,52000,2018-09-17 22:59:00
633,4085861,2018-09-17 10:49:00,1,53500,67000,2018-09-12 03:51:00
634,4085861,2018-09-17 10:49:00,1,58000,53500,2018-09-17 03:35:00
635,4085861,2018-09-17 10:49:00,1,60000,53500,2018-09-11 08:51:00
636,4085861,2018-09-17 10:49:00,1,62500,58000,2018-09-15 03:51:00
637,4085861,2018-09-17 10:49:00,1,67000,62500,2018-09-13 06:43:00
638,4085861,2018-09-17 22:18:00,1,53500,52000,2018-09-17 22:59:00
639,4085861,2018-09-17 22:18:00,1,53500,67000,2018-09-12 03:51:00
640,4085861,2018-09-17 22:18:00,1,58000,53500,2018-09-17 03:35:00
641,4085861,2018-09-17 22:18:00,1,60000,53500,2018-09-11 08:51:00
642,4085861,2018-09-17 22:18:00,1,62500,58000,2018-09-15 03:51:00
643,4085861,2018-09-17 22:18:00,1,67000,62500,2018-09-13 06:43:00
644,4085861,2018-09-17 21:48:00,1,53500,52000,2018-09-17 22:59:00
645,4085861,2018-09-17 21:48:00,1,53500,67000,2018-09-12 03:51:00
646,4085861,2018-09-17 21:48:00,1,58000,53500,2018-09-17 03:35:00
647,4085861,2018-09-17 21:48:00,1,60000,53500,2018-09-11 08:51:00
648,4085861,2018-09-17 21:48:00,1,62500,58000,2018-09-15 03:51:00
649,4085861,2018-09-17 21:48:00,1,67000,62500,2018-09-13 06:43:00
650,4085861,2018-09-11 16:59:00,1,53500,52000,2018-09-17 22:59:00
651,4085861,2018-09-11 16:59:00,1,53500,67000,2018-09-12 03:51:00
652,4085861,2018-09-11 16:59:00,1,58000,53500,2018-09-17 03:35:00
653,4085861,2018-09-11 16:59:00,1,60000,53500,2018-09-11 08:51:00
654,4085861,2018-09-11 16:59:00,1,62500,58000,2018-09-15 03:51:00
655,4085861,2018-09-11 16:59:00,1,67000,62500,2018-09-13 06:43:00
656,4085861,2018-09-17 16:52:00,1,53500,52000,2018-09-17 22:59:00
657,4085861,2018-09-17 16:52:00,1,53500,67000,2018-09-12 03:51:00
658,4085861,2018-09-17 16:52:00,1,58000,53500,2018-09-17 03:35:00
659,4085861,2018-09-17 16:52:00,1,60000,53500,2018-09-11 08:51:00
660,4085861,2018-09-17 16:52:00,1,62500,58000,2018-09-15 03:51:00
661,4085861,2018-09-17 16:52:00,1,67000,62500,2018-09-13 06:43:00
662,4085861,2018-09-11 09:30:00,1,53500,52000,2018-09-17 22:59:00
663,4085861,2018-09-11 09:30:00,1,53500,67000,2018-09-12 03:51:00
664,4085861,2018-09-11 09:30:00,1,58000,53500,2018-09-17 03:35:00
665,4085861,2018-09-11 09:30:00,1,60000,53500,2018-09-11 08:51:00
666,4085861,2018-09-11 09:30:00,1,62500,58000,2018-09-15 03:51:00
667,4085861,2018-09-11 09:30:00,1,67000,62500,2018-09-13 06:43:00
668,4085861,2018-09-11 22:14:00,1,53500,52000,2018-09-17 22:59:00
669,4085861,2018-09-11 22:14:00,1,53500,67000,2018-09-12 03:51:00
670,4085861,2018-09-11 22:14:00,1,58000,53500,2018-09-17 03:35:00
671,4085861,2018-09-11 22:14:00,1,60000,53500,2018-09-11 08:51:00
672,4085861,2018-09-11 22:14:00,1,62500,58000,2018-09-15 03:51:00
673,4085861,2018-09-11 22:14:00,1,67000,62500,2018-09-13 06:43:00
674,4085861,2018-09-17 20:39:00,1,53500,52000,2018-09-17 22:59:00
675,4085861,2018-09-17 20:39:00,1,53500,67000,2018-09-12 03:51:00
676,4085861,2018-09-17 20:39:00,1,58000,53500,2018-09-17 03:35:00
677,4085861,2018-09-17 20:39:00,1,60000,53500,2018-09-11 08:51:00
678,4085861,2018-09-17 20:39:00,1,62500,58000,2018-09-15 03:51:00
679,4085861,2018-09-17 20:39:00,1,67000,62500,2018-09-13 06:43:00
680,4085861,2018-09-17 07:56:00,1,53500,52000,2018-09-17 22:59:00
681,4085861,2018-09-17 07:56:00,1,53500,67000,2018-09-12 03:51:00
682,4085861,2018-09-17 07:56:00,1,58000,53500,2018-09-17 03:35:00
683,4085861,2018-09-17 07:56:00,1,60000,53500,2018-09-11 08:51:00
684,4085861,2018-09-17 07:56:00,1,62500,58000,2018-09-15 03:51:00
685,4085861,2018-09-17 07:56:00,1,67000,62500,2018-09-13 06:43:00
686,4085861,2018-09-17 15:05:00,1,53500,52000,2018-09-17 22:59:00
687,4085861,2018-09-17 15:05:00,1,53500,67000,2018-09-12 03:51:00
688,4085861,2018-09-17 15:05:00,1,58000,53500,2018-09-17 03:35:00
689,4085861,2018-09-17 15:05:00,1,60000,53500,2018-09-11 08:51:00
690,4085861,2018-09-17 15:05:00,1,62500,58000,2018-09-15 03:51:00
691,4085861,2018-09-17 15:05:00,1,67000,62500,2018-09-13 06:43:00
692,4085861,2018-09-17 22:22:00,1,53500,52000,2018-09-17 22:59:00
693,4085861,2018-09-17 22:22:00,1,53500,67000,2018-09-12 03:51:00
